Datetime_Obj,Close,Open,High,Low,Volume,rsi,ma_value,Open_Time
2017-10-20 00:00:00,10000.0,10000.0,10020.0,9980.0,1000.0,25.0,9500.0,2017-10-20 00:00:00
2017-10-20 01:00:00,9000.0,10000.0,10020.0,8982.0,1000.0,25.0,8550.0,2017-10-20 01:00:00
2017-10-20 02:00:00,9022.352136885504,9000.0,9040.396841159276,8982.0,1000.0,25.0,8571.234530041229,2017-10-20 02:00:00
2017-10-20 03:00:00,9016.11479081987,9022.352136885504,9040.396841159276,8998.08256123823,1000.0,25.0,8565.309051278877,2017-10-20 03:00:00
2017-10-20 04:00:00,9045.312961860942,9016.11479081987,9063.403587784664,8998.08256123823,1000.0,25.0,8593.047313767895,2017-10-20 04:00:00
2017-10-20 05:00:00,9114.194370368286,9045.312961860942,9132.422759109022,9027.22233593722,1000.0,25.0,8658.484651849873,2017-10-20 05:00:00
2017-10-20 06:00:00,9103.523773519755,9114.194370368286,9132.422759109022,9085.316725972716,1000.0,25.0,8648.347584843767,2017-10-20 06:00:00
2017-10-20 07:00:00,9092.866416750525,9103.523773519755,9121.730821066794,9074.680683917022,1000.0,25.0,8638.223095912996,2017-10-20 07:00:00
2017-10-20 08:00:00,9164.664272625669,9092.866416750525,9182.99360117092,9074.680683917022,1000.0,25.0,8706.431058994385,2017-10-20 08:00:00
2017-10-20 09:00:00,9199.830680844869,9164.664272625669,9218.230342206556,9146.334944080418,1000.0,25.0,8739.839146802624,2017-10-20 09:00:00
2017-10-20 10:00:00,9178.235256546892,9199.830680844869,9218.230342206556,9159.878786033798,1000.0,25.0,8719.323493719547,2017-10-20 10:00:00
2017-10-20 11:00:00,9203.133975151062,9178.235256546892,9221.540243101364,9159.878786033798,1000.0,25.0,8742.977276393509,2017-10-20 11:00:00
2017-10-20 12:00:00,10583.60407142372,9203.133975151062,10604.771279566568,9184.72770720076,1000.0,25.0,10054.423867852534,2017-10-20 12:00:00
2017-10-20 13:00:00,10559.080924521622,10583.60407142372,10604.771279566568,10537.96276267258,1000.0,25.0,10031.12687829554,2017-10-20 13:00:00
2017-10-20 14:00:00,10534.492533737091,10559.080924521622,10580.199086370663,10513.42354866962,1000.0,25.0,10007.767907050238,2017-10-20 14:00:00
2017-10-20 15:00:00,10547.237282453389,10534.492533737091,10568.331757018294,10513.42354866962,1000.0,25.0,10019.875418330716,2017-10-20 15:00:00
2017-10-20 16:00:00,10446.338178812206,10547.237282453389,10568.331757018294,10425.445502454582,1000.0,25.0,9924.021269871597,2017-10-20 16:00:00
2017-10-20 17:00:00,10356.242803766732,10446.338178812206,10467.23085516983,10335.5303181592,1000.0,25.0,9838.430663578396,2017-10-20 17:00:00
2017-10-20 18:00:00,8802.806383201721,10356.242803766732,10376.955289374266,8785.200770435318,1000.0,25.0,8362.666064041636,2017-10-20 18:00:00
2017-10-20 19:00:00,8778.057841943735,8802.806383201721,8820.411995968125,8760.501726259849,1000.0,25.0,8339.154949846548,2017-10-20 19:00:00
2017-10-20 20:00:00,8733.604391151654,8778.057841943735,8795.613957627622,8716.13718236935,1000.0,25.0,8296.92417159407,2017-10-20 20:00:00
2017-10-20 21:00:00,8747.326950570961,8733.604391151654,8764.821604472103,8716.13718236935,1000.0,25.0,8309.960603042413,2017-10-20 21:00:00
2017-10-20 22:00:00,8707.61303323309,8747.326950570961,8764.821604472103,8690.197807166624,1000.0,25.0,8272.232381571435,2017-10-20 22:00:00
2017-10-20 23:00:00,8646.124062649938,8707.61303323309,8725.028259299557,8628.83181452464,1000.0,25.0,8213.817859517441,2017-10-20 23:00:00
2017-10-21 00:00:00,9510.736468914933,8646.124062649938,9529.757941852762,8628.83181452464,1000.0,25.0,9035.199645469183,2017-10-21 00:00:00
2017-10-21 01:00:00,8559.66282202344,9510.736468914933,9529.757941852762,8542.543496379392,1000.0,25.0,8131.679680922267,2017-10-21 01:00:00
2017-10-21 02:00:00,8622.39011841085,8559.66282202344,8639.634898647673,8542.543496379392,1000.0,25.0,8191.270612490308,2017-10-21 02:00:00
2017-10-21 03:00:00,8612.656461699418,8622.39011841085,8639.634898647673,8595.431148776019,1000.0,25.0,8182.023638614447,2017-10-21 03:00:00
2017-10-21 04:00:00,8615.564447841682,8612.656461699418,8632.795576737364,8595.431148776019,1000.0,25.0,8184.786225449597,2017-10-21 04:00:00
2017-10-21 05:00:00,8554.189398740344,8615.564447841682,8632.795576737364,8537.081019942863,1000.0,25.0,8126.479928803326,2017-10-21 05:00:00
2017-10-21 06:00:00,8530.905634085391,8554.189398740344,8571.297777537824,8513.84382281722,1000.0,25.0,8104.360352381122,2017-10-21 06:00:00
2017-10-21 07:00:00,8535.636984812909,8530.905634085391,8552.708258782535,8513.84382281722,1000.0,25.0,8108.855135572263,2017-10-21 07:00:00
2017-10-21 08:00:00,8486.514668069269,8535.636984812909,8552.708258782535,8469.54163873313,1000.0,25.0,8062.1889346658045,2017-10-21 08:00:00
2017-10-21 09:00:00,8502.456501786544,8486.514668069269,8519.461414790117,8469.54163873313,1000.0,25.0,8077.333676697217,2017-10-21 09:00:00
2017-10-21 10:00:00,8476.921980114921,8502.456501786544,8519.461414790117,8459.968136154692,1000.0,25.0,8053.075881109175,2017-10-21 10:00:00
2017-10-21 11:00:00,8464.558654319497,8476.921980114921,8493.87582407515,8447.629537010858,1000.0,25.0,8041.330721603522,2017-10-21 11:00:00
2017-10-21 12:00:00,9734.24245246742,8464.558654319497,9753.710937372356,8447.629537010858,1000.0,25.0,9247.530329844049,2017-10-21 12:00:00
2017-10-21 13:00:00,9704.95666222395,9734.24245246742,9753.710937372356,9685.546748899504,1000.0,25.0,9219.708829112751,2017-10-21 13:00:00
2017-10-21 14:00:00,9794.838059759162,9704.95666222395,9814.42773587868,9685.546748899504,1000.0,25.0,9305.096156771204,2017-10-21 14:00:00
2017-10-21 15:00:00,9794.177044106342,9794.838059759162,9814.42773587868,9774.588690018129,1000.0,25.0,9304.468191901024,2017-10-21 15:00:00
2017-10-21 16:00:00,9742.38000360794,9794.177044106342,9813.765398194557,9722.895243600726,1000.0,25.0,9255.261003427544,2017-10-21 16:00:00
2017-10-21 17:00:00,9782.44772912666,9742.38000360794,9802.012624584911,9722.895243600726,1000.0,25.0,9293.325342670329,2017-10-21 17:00:00
2017-10-21 18:00:00,8315.08056975766,9782.44772912666,9802.012624584911,8298.450408618144,1000.0,25.0,7899.326541269776,2017-10-21 18:00:00
2017-10-21 19:00:00,8264.32350319473,8315.08056975766,8331.710730897175,8247.79485618834,1000.0,25.0,7851.107328034993,2017-10-21 19:00:00
2017-10-21 20:00:00,8272.954084780527,8264.32350319473,8289.499992950088,8247.79485618834,1000.0,25.0,7859.3063805415,2017-10-21 20:00:00
2017-10-21 21:00:00,8191.892779999659,8272.954084780527,8289.499992950088,8175.50899443966,1000.0,25.0,7782.2981409996755,2017-10-21 21:00:00
2017-10-21 22:00:00,8137.490991477322,8191.892779999659,8208.276565559658,8121.216009494367,1000.0,25.0,7730.616441903456,2017-10-21 22:00:00
2017-10-21 23:00:00,8145.500774144602,8137.490991477322,8161.791775692892,8121.216009494367,1000.0,25.0,7738.225735437372,2017-10-21 23:00:00
2017-10-22 00:00:00,8960.050851559063,8145.500774144602,8977.97095326218,8129.209772596313,1000.0,25.0,8512.04830898111,2017-10-22 00:00:00
2017-10-22 01:00:00,8064.045766403156,8960.050851559063,8977.97095326218,8047.91767487035,1000.0,25.0,7660.843478082998,2017-10-22 01:00:00
2017-10-22 02:00:00,8093.820907893367,8064.045766403156,8110.008549709154,8047.91767487035,1000.0,25.0,7689.129862498698,2017-10-22 02:00:00
2017-10-22 03:00:00,8100.756028779592,8093.820907893367,8116.957540837151,8077.63326607758,1000.0,25.0,7695.718227340612,2017-10-22 03:00:00
2017-10-22 04:00:00,8096.07183617572,8100.756028779592,8116.957540837151,8079.879692503368,1000.0,25.0,7691.268244366934,2017-10-22 04:00:00
2017-10-22 05:00:00,8083.883050427576,8096.07183617572,8112.263979848071,8067.71528432672,1000.0,25.0,7679.688897906197,2017-10-22 05:00:00
2017-10-22 06:00:00,8024.1220561394975,8083.883050427576,8100.050816528431,8008.073812027218,1000.0,25.0,7622.915953332522,2017-10-22 06:00:00
2017-10-22 07:00:00,7995.241467191677,8024.1220561394975,8040.170300251777,7979.250984257294,1000.0,25.0,7595.479393832093,2017-10-22 07:00:00
2017-10-22 08:00:00,7976.826876176808,7995.241467191677,8011.23195012606,7960.873222424454,1000.0,25.0,7577.985532367967,2017-10-22 08:00:00
2017-10-22 09:00:00,8018.989281104343,7976.826876176808,8035.027259666552,7960.873222424454,1000.0,25.0,7618.039817049125,2017-10-22 09:00:00
2017-10-22 10:00:00,8032.7666380085475,8018.989281104343,8048.832171284564,8002.951302542134,1000.0,25.0,7631.128306108119,2017-10-22 10:00:00
2017-10-22 11:00:00,7961.956187301212,8032.7666380085475,8048.832171284564,7946.032274926609,1000.0,25.0,7563.858377936151,2017-10-22 11:00:00
2017-10-22 12:00:00,9156.249615396391,7961.956187301212,9174.562114627186,7946.032274926609,1000.0,25.0,8698.437134626573,2017-10-22 12:00:00
2017-10-22 13:00:00,9171.08658399703,9156.249615396391,9189.428757165024,9137.9371161656,1000.0,25.0,8712.53225479718,2017-10-22 13:00:00
2017-10-22 14:00:00,9153.428469318726,9171.08658399703,9189.428757165024,9135.121612380088,1000.0,25.0,8695.757045852788,2017-10-22 14:00:00
2017-10-22 15:00:00,9122.447683773182,9153.428469318726,9171.735326257363,9104.202788405635,1000.0,25.0,8666.325299584521,2017-10-22 15:00:00
2017-10-22 16:00:00,9150.34760849496,9122.447683773182,9168.64830371195,9104.202788405635,1000.0,25.0,8692.830228070212,2017-10-22 16:00:00
2017-10-22 17:00:00,9197.517628570113,9150.34760849496,9215.912663827254,9132.046913277967,1000.0,25.0,8737.641747141606,2017-10-22 17:00:00
2017-10-22 18:00:00,7817.889984284596,9197.517628570113,9215.912663827254,7802.254204316026,1000.0,25.0,7426.995485070365,2017-10-22 18:00:00
2017-10-22 19:00:00,7854.293211863604,7817.889984284596,7870.001798287331,7802.254204316026,1000.0,25.0,7461.578551270424,2017-10-22 19:00:00
2017-10-22 20:00:00,7821.335909383982,7854.293211863604,7870.001798287331,7805.693237565214,1000.0,25.0,7430.269113914782,2017-10-22 20:00:00
2017-10-22 21:00:00,7809.243640089627,7821.335909383982,7836.978581202749,7793.625152809447,1000.0,25.0,7418.7814580851455,2017-10-22 21:00:00
2017-10-22 22:00:00,7822.17822431404,7809.243640089627,7837.822580762668,7793.625152809447,1000.0,25.0,7431.069313098337,2017-10-22 22:00:00
2017-10-22 23:00:00,7860.332663565101,7822.17822431404,7876.053328892232,7806.533867865412,1000.0,25.0,7467.316030386845,2017-10-22 23:00:00
2017-10-23 00:00:00,8646.365929921612,7860.332663565101,8663.658661781456,7844.61199823797,1000.0,25.0,8214.04763342553,2017-10-23 00:00:00
2017-10-23 01:00:00,7781.729336929451,8646.365929921612,8663.658661781456,7766.165878255592,1000.0,25.0,7392.642870082978,2017-10-23 01:00:00
2017-10-23 02:00:00,7763.085315808744,7781.729336929451,7797.29279560331,7747.559145177126,1000.0,25.0,7374.931050018306,2017-10-23 02:00:00
2017-10-23 03:00:00,7755.878883431309,7763.085315808744,7778.611486440362,7740.367125664447,1000.0,25.0,7368.084939259743,2017-10-23 03:00:00
2017-10-23 04:00:00,7712.975883116835,7755.878883431309,7771.390641198172,7697.549931350601,1000.0,25.0,7327.327088960993,2017-10-23 04:00:00
2017-10-23 05:00:00,7666.84431890304,7712.975883116835,7728.401834883069,7651.510630265234,1000.0,25.0,7283.502102957888,2017-10-23 05:00:00
2017-10-23 06:00:00,7697.991863829965,7666.84431890304,7713.387847557625,7651.510630265234,1000.0,25.0,7313.092270638466,2017-10-23 06:00:00
2017-10-23 07:00:00,7750.19348735666,7697.991863829965,7765.693874331373,7682.595880102305,1000.0,25.0,7362.683812988826,2017-10-23 07:00:00
2017-10-23 08:00:00,7747.403025480181,7750.19348735666,7765.693874331373,7731.90821942922,1000.0,25.0,7360.032874206172,2017-10-23 08:00:00
2017-10-23 09:00:00,7786.276894526669,7747.403025480181,7801.849448315722,7731.90821942922,1000.0,25.0,7396.963049800335,2017-10-23 09:00:00
2017-10-23 10:00:00,7800.355885656952,7786.276894526669,7815.956597428267,7770.704340737616,1000.0,25.0,7410.338091374105,2017-10-23 10:00:00
2017-10-23 11:00:00,7775.195067283014,7800.355885656952,7815.956597428267,7759.644677148448,1000.0,25.0,7386.435313918863,2017-10-23 11:00:00
2017-10-23 12:00:00,8941.474327375467,7775.195067283014,8959.357276030218,7759.644677148448,1000.0,25.0,8494.400611006693,2017-10-23 12:00:00
2017-10-23 13:00:00,8957.631375018866,8941.474327375467,8975.546637768903,8923.591378720716,1000.0,25.0,8509.749806267922,2017-10-23 13:00:00
2017-10-23 14:00:00,9026.517198037376,8957.631375018866,9044.57023243345,8939.716112268829,1000.0,25.0,8575.191338135506,2017-10-23 14:00:00
2017-10-23 15:00:00,9024.90027624656,9026.517198037376,9044.57023243345,9006.850475694066,1000.0,25.0,8573.655262434231,2017-10-23 15:00:00
2017-10-23 16:00:00,9095.504041054475,9024.90027624656,9113.695049136584,9006.850475694066,1000.0,25.0,8640.728839001751,2017-10-23 16:00:00
2017-10-23 17:00:00,8976.36453015057,9095.504041054475,9113.695049136584,8958.411801090268,1000.0,25.0,8527.546303643041,2017-10-23 17:00:00
2017-10-23 18:00:00,7629.909850627983,8976.36453015057,8994.317259210871,7614.650030926728,1000.0,25.0,7248.414358096584,2017-10-23 18:00:00
2017-10-23 19:00:00,7661.265060699926,7629.909850627983,7676.587590821326,7614.650030926728,1000.0,25.0,7278.201807664929,2017-10-23 19:00:00
2017-10-23 20:00:00,7664.599514012574,7661.265060699926,7679.928713040599,7645.942530578526,1000.0,25.0,7281.369538311945,2017-10-23 20:00:00
2017-10-23 21:00:00,7653.14065604724,7664.599514012574,7679.928713040599,7637.8343747351455,1000.0,25.0,7270.483623244877,2017-10-23 21:00:00
2017-10-23 22:00:00,7656.651946694912,7653.14065604724,7671.965250588302,7637.8343747351455,1000.0,25.0,7273.819349360167,2017-10-23 22:00:00
2017-10-23 23:00:00,7580.561329699066,7656.651946694912,7671.965250588302,7565.400207039668,1000.0,25.0,7201.533263214113,2017-10-23 23:00:00
2017-10-24 00:00:00,8338.617462668974,7580.561329699066,8355.294697594312,7565.400207039668,1000.0,25.0,7921.686589535524,2017-10-24 00:00:00
2017-10-24 01:00:00,7504.755716402076,8338.617462668974,8355.294697594312,7489.746204969272,1000.0,25.0,7129.517930581972,2017-10-24 01:00:00
2017-10-24 02:00:00,7496.512797122169,7504.755716402076,7519.76522783488,7481.519771527925,1000.0,25.0,7121.68715726606,2017-10-24 02:00:00
2017-10-24 03:00:00,7509.898291933924,7496.512797122169,7524.918088517792,7481.519771527925,1000.0,25.0,7134.403377337228,2017-10-24 03:00:00
2017-10-24 04:00:00,7565.392461745242,7509.898291933924,7580.523246668733,7494.878495350056,1000.0,25.0,7187.12283865798,2017-10-24 04:00:00
2017-10-24 05:00:00,7545.78787373287,7565.392461745242,7580.523246668733,7530.696297985404,1000.0,25.0,7168.498480046226,2017-10-24 05:00:00
2017-10-24 06:00:00,7515.28426760936,7545.78787373287,7560.879449480336,7500.253699074141,1000.0,25.0,7139.520054228891,2017-10-24 06:00:00
2017-10-24 07:00:00,7496.430033530295,7515.28426760936,7530.314836144578,7481.437173463234,1000.0,25.0,7121.60853185378,2017-10-24 07:00:00
2017-10-24 08:00:00,7530.7412731697905,7496.430033530295,7545.80275571613,7481.437173463234,1000.0,25.0,7154.2042095113,2017-10-24 08:00:00
2017-10-24 09:00:00,7543.119970920363,7530.7412731697905,7558.206210862204,7515.679790623451,1000.0,25.0,7165.963972374345,2017-10-24 09:00:00
2017-10-24 10:00:00,7523.139747056192,7543.119970920363,7558.206210862204,7508.09346756208,1000.0,25.0,7146.982759703383,2017-10-24 10:00:00
2017-10-24 11:00:00,7542.446660190816,7523.139747056192,7557.531553511198,7508.09346756208,1000.0,25.0,7165.324327181275,2017-10-24 11:00:00
2017-10-24 12:00:00,8673.813659219439,7542.446660190816,8691.161286537877,7527.361766870435,1000.0,25.0,8240.122976258466,2017-10-24 12:00:00
2017-10-24 13:00:00,8678.02382208713,8673.813659219439,8695.379869731305,8656.466031901,1000.0,25.0,8244.122630982774,2017-10-24 13:00:00
2017-10-24 14:00:00,8720.053443602079,8678.02382208713,8737.493550489284,8660.667774442956,1000.0,25.0,8284.050771421975,2017-10-24 14:00:00
2017-10-24 15:00:00,8689.443741107796,8720.053443602079,8737.493550489284,8672.064853625581,1000.0,25.0,8254.971554052407,2017-10-24 15:00:00
2017-10-24 16:00:00,8675.207732163037,8689.443741107796,8706.822628590011,8657.85731669871,1000.0,25.0,8241.447345554885,2017-10-24 16:00:00
